Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.7684124055	28.3822231293	16243.0693359375	0.0000000000
0.7684181993	28.3792953491	16147.7812500000	0.0000000000
0.7684239726	28.3895282745	15941.5400390625	0.0000000000
0.7684297660	28.3896274567	16028.3037109375	0.0000000000
0.7684355765	28.3975315094	15884.4892578125	0.0000000000
0.7684413502	28.4010677338	15593.0322265625	0.0000000000
0.7684471325	28.4169540405	15801.5517578125	0.0000000000
0.7684529338	28.4168529510	15736.7607421875	0.0000000000
0.7684586981	28.4095211029	15799.9453125000	0.0000000000
0.7684644837	28.4040374756	16081.5283203125	0.0000000000
0.7684702804	28.4049491882	15892.9746093750	0.0000000000
0.7684760601	28.3954524994	16035.7470703125	0.0000000000
0.7684818577	28.3953132629	15860.9472656250	0.0000000000
0.7684876470	28.3943367004	16029.0537109375	0.0000000000
0.7684934256	28.3859634399	16156.7500000000	0.0000000000
0.7684992046	28.3880710602	16000.8808593750	0.0000000000
0.7685050111	28.3790607452	16054.6689453125	0.0000000000
0.7685107967	28.3961944580	15813.0908203125	0.0000000000
0.7685165671	28.4157886505	15621.9648437500	0.0000000000
0.7685223706	28.4239768982	15580.4013671875	0.0000000000
0.7685281537	28.4364147186	15817.8251953125	0.0000000000
0.7685339270	28.4470901489	15709.3750000000	0.0000000000
0.7685397351	28.4612636566	15818.7402343750	0.0000000000
0.7685455074	28.4736576080	15872.2734375000	0.0000000000
0.7685512940	28.4866352081	15968.7666015625	0.0000000000
0.7685570835	28.4985218048	15981.7451171875	0.0000000000
0.7685628806	28.5228900909	16097.8505859375	0.0000000000
0.7685686511	28.5342426300	16118.4628906250	0.0000000000
0.7685744419	28.5449066162	15995.8378906250	0.0000000000
0.7685802421	28.5607376099	15975.0839843750	0.0000000000
0.7685860292	28.5715293884	15918.8222656250	0.0000000000
0.7685918177	28.5904941559	15782.7294921875	0.0000000000
0.7685975990	28.6031360626	15698.8603515625	0.0000000000
0.7686033715	28.6133060455	15740.5341796875	0.0000000000
0.7686091723	28.6332359314	15728.9541015625	0.0000000000
0.7686149619	28.6467628479	15865.7109375000	0.0000000000
0.7686207480	28.6720886230	15855.8574218750	0.0000000000
0.7686265260	28.6940612793	15776.7988281250	0.0000000000
0.7686323200	28.7202987671	16001.0595703125	0.0000000000
0.7686380944	28.7378997803	16024.4990234375	0.0000000000
0.7686438949	28.7459087372	15938.3125000000	0.0000000000
0.7686496926	28.7489032745	16053.5380859375	0.0000000000
0.7686554630	28.7418708801	16061.2158203125	0.0000000000
0.7686612493	28.7348766327	15848.8398437500	0.0000000000
0.7686670293	28.7369308472	15768.2597656250	0.0000000000
0.7686728165	28.7461967468	15541.3105468750	0.0000000000
0.7686786161	28.7557449341	15678.7695312500	0.0000000000
0.7686844032	28.7577648163	15807.1435546875	0.0000000000
0.7686902021	28.7648715973	15950.9384765625	0.0000000000
0.7686959744	28.7589588165	15874.5927734375	0.0000000000
0.7687017613	28.7788734436	15958.5888671875	0.0000000000
0.7687075529	28.7959861755	15930.0458984375	0.0000000000
0.7687133450	28.8113727570	16013.8886718750	0.0000000000
0.7687191272	28.8347320557	16027.1181640625	0.0000000000
0.7687249142	28.8894863129	15987.6357421875	0.0000000000
0.7687306989	28.9461650848	15956.4072265625	0.0000000000
0.7687364908	28.9939270020	15871.8593750000	0.0000000000
0.7687422829	29.0477123260	15929.7333984375	0.0000000000
0.7687480708	29.0840454102	15618.1621093750	0.0000000000
0.7687538487	29.1285419464	15606.9775390625	0.0000000000
0.7687596279	29.1500854492	15706.6689453125	0.0000000000
0.7687654186	29.1661453247	15603.0615234375	0.0000000000
0.7687712051	29.1814136505	15729.9648437500	0.0000000000
0.7687770047	29.1804656982	15940.0244140625	0.0000000000
0.7687827908	29.1872920990	16014.2871093750	0.0000000000
0.7687885899	29.1904239655	15937.1914062500	0.0000000000
0.7687943597	29.2005939484	15947.2666015625	0.0000000000
0.7688001468	29.2150535583	16123.5390625000	0.0000000000
0.7688059554	29.2299327850	15979.5869140625	0.0000000000
0.7688117189	29.2578792572	15880.6044921875	0.0000000000
0.7688175210	29.2719631195	15948.4599609375	0.0000000000
0.7688233037	29.3056945801	15579.5126953125	0.0000000000
0.7688290885	29.3311748505	15692.1591796875	0.0000000000
0.7688348697	29.3571968079	15820.9599609375	0.0000000000
0.7688406623	29.3875293732	15796.9960937500	0.0000000000
0.7688464508	29.4230575562	15716.6718750000	0.0000000000
0.7688522363	29.4584255219	15816.5957031250	0.0000000000
0.7688580271	29.4851570129	15860.6943359375	0.0000000000
0.7688638408	29.4972705841	16065.0078125000	0.0000000000
0.7688695996	29.5114002228	16007.9697265625	0.0000000000
0.7688753858	29.5262145996	15949.4423828125	0.0000000000
0.7688811902	29.5492591858	16057.4404296875	0.0000000000
0.7688869625	29.5840663910	15945.3349609375	0.0000000000
