Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6678124530	37.2468376160	15380.7617187500	0.0000000000
0.6678182365	37.2563858032	14945.4140625000	0.0000000000
0.6678240204	37.2596244812	15259.0888671875	0.0000000000
0.6678298041	37.2390060425	15301.8671875000	0.0000000000
0.6678355876	37.2663154602	15375.8623046875	0.0000000000
0.6678413944	37.2558670044	15413.6455078125	0.0000000000
0.6678471783	37.2626533508	15342.9931640625	0.0000000000
0.6678529618	37.2616119385	15248.7255859375	0.0000000000
0.6678587455	37.2565650940	15300.4423828125	0.0000000000
0.6678645292	37.2676658630	15355.8496093750	0.0000000000
0.6678703131	37.2627334595	15493.9394531250	0.0000000000
0.6678760968	37.2698287964	15237.8671875000	0.0000000000
0.6678819034	37.2758789063	15458.7138671875	0.0000000000
0.6678876871	37.2735214233	15547.8964843750	0.0000000000
0.6678934708	37.2788047791	15546.1679687500	0.0000000000
0.6678992547	37.2888908386	15568.3320312500	0.0000000000
0.6679050382	37.2919921875	15514.4492187500	0.0000000000
0.6679108219	37.2945365906	15337.5498046875	0.0000000000
0.6679166290	37.2994461060	15273.2382812500	0.0000000000
0.6679224127	37.2982711792	15102.3281250000	0.0000000000
0.6679281964	37.3017120361	15203.1718750000	0.0000000000
0.6679339798	37.3069114685	15215.8935546875	0.0000000000
0.6679397638	37.3219184875	15180.9248046875	0.0000000000
0.6679455472	37.3256263733	15178.3876953125	0.0000000000
0.6679513311	37.3359146118	15251.5371093750	0.0000000000
0.6679571148	37.3513717651	15377.1748046875	0.0000000000
0.6679629217	37.3640594482	15297.3974609375	0.0000000000
0.6679687054	37.3727264404	15201.5400390625	0.0000000000
0.6679744891	37.3789291382	15379.5615234375	0.0000000000
0.6679802728	37.3864631653	15482.9550781250	0.0000000000
0.6679860565	37.3893470764	15580.1054687500	0.0000000000
0.6679918399	37.3900032043	14988.5761718750	0.0000000000
0.6679976236	37.3882942200	15598.3085937500	0.0000000000
0.6680034307	37.3852958679	15513.8125000000	0.0000000000
0.6680092144	37.3948211670	15649.2392578125	0.0000000000
0.6680149981	37.3930892944	15472.0273437500	0.0000000000
0.6680207816	37.3884353638	15204.4804687500	0.0000000000
0.6680265653	37.3890838623	15312.5869140625	0.0000000000
0.6680323490	37.3896713257	15342.0634765625	0.0000000000
0.6680381327	37.3950500488	15155.0839843750	0.0000000000
0.6680439395	37.3929023743	15082.9160156250	0.0000000000
0.6680497232	37.4016799927	15140.1806640625	0.0000000000
0.6680555069	37.4063377380	15272.1386718750	0.0000000000
0.6680612908	37.4083061218	15265.7871093750	0.0000000000
0.6680670745	37.4119338989	15099.6181640625	0.0000000000
0.6680728582	37.4147758484	15261.9023437500	0.0000000000
0.6680786417	37.4198875427	15312.0126953125	0.0000000000
0.6680844485	37.4256591797	15326.8564453125	0.0000000000
0.6680902322	37.4337425232	15254.2871093750	0.0000000000
0.6680960160	37.4407310486	15369.0996093750	0.0000000000
0.6681017996	37.4429244995	15287.6738281250	0.0000000000
0.6681075833	37.4415397644	15446.2812500000	0.0000000000
